file,emotion,emotion.agreement
audio/1616249541591.wav,no_agreement,0.4
audio/1614082496062.wav,fear,0.6
audio/1613645616715.wav,sadness,0.6
audio/1613860709580.wav,fear,0.8
audio/1613576840571.wav,fear,0.8
audio/1615583526638.wav,fear,0.6
audio/1620376666293.wav,no_agreement,0.4
audio/1615416068194.wav,fear,0.6
audio/1614278954654.wav,fear,0.8
audio/1614358742736.wav,fear,1.0
audio/1613494459815.wav,fear,0.8
audio/1614274535222.wav,fear,0.4
audio/1614627064747.wav,fear,0.8
audio/1614278929773.wav,fear,0.8
audio/1614349614827.wav,fear,0.8
audio/1614184368674.wav,fear,0.8
audio/1613861034580.wav,fear,1.0
audio/1614273942302.wav,sadness,0.8
audio/1613930729491.wav,fear,0.4
audio/1616245809431.wav,fear,0.6
audio/1614626070647.wav,fear,0.6
audio/1613464373450.wav,fear,0.6
audio/1614550643660.wav,sadness,0.6
audio/1613325126014.wav,no_agreement,0.4
audio/1613478361045.wav,fear,1.0
audio/1615123412950.wav,no_agreement,0.2
audio/1614350115578.wav,sadness,0.6
audio/1616251596880.wav,fear,0.8
audio/1613418288855.wav,fear,1.0
audio/1613478382122.wav,no_agreement,0.4
audio/1614116400640.wav,sadness,0.8
audio/1614358752612.wav,fear,1.0
audio/1614409765517.wav,fear,0.8
audio/1612872820134.wav,no_agreement,0.4
audio/1613825617211.wav,no_agreement,0.2
audio/1614816612397.wav,fear,0.6
audio/1615920775448.wav,no_agreement,0.4
audio/1614087673149.wav,no_agreement,0.4
audio/1614251424111.wav,disgust,0.8
audio/1613339987218.wav,fear,1.0
audio/1614165884106.wav,fear,0.8
audio/1613119407642.wav,no_agreement,0.2
audio/1613493186225.wav,fear,0.6
audio/1613658018181.wav,fear,0.8
audio/1614278373203.wav,fear,0.6
audio/1613823902599.wav,fear,0.8
audio/1613763953127.wav,fear,0.6
audio/1614273975376.wav,fear,0.6
audio/1614799049015.wav,fear,0.8
audio/1614278719685.wav,fear,0.8
audio/1613492952598.wav,happiness,0.4
audio/1613119700220.wav,sadness,0.8
audio/1613817039895.wav,fear,0.6
audio/1614003252314.wav,fear,0.6
audio/1613491986366.wav,surprise,0.6
audio/1614191443173.wav,fear,0.8
audio/1616669997147.wav,fear,0.6
audio/1614679645478.wav,sadness,0.8
audio/1614119027564.wav,neutral,0.6
audio/1614626204907.wav,fear,0.6
audio/1615228906394.wav,fear,0.4
audio/1616249868939.wav,no_agreement,0.4
audio/1614847553899.wav,fear,0.4
audio/1613316530306.wav,fear,0.6
audio/1614146972296.wav,surprise,0.6
audio/1613223133213.wav,no_agreement,0.4
audio/1613930448383.wav,fear,0.6
audio/1613478918082.wav,fear,0.8
audio/1613404757123.wav,fear,0.6
audio/1613663105219.wav,no_agreement,0.4
audio/1619253363420.wav,fear,1.0
audio/1613824308469.wav,fear,0.8
audio/1613918772250.wav,fear,0.8
audio/1614601593614.wav,fear,1.0
audio/1615228765116.wav,fear,0.8
audio/1614251195330.wav,fear,0.8
audio/1613492910031.wav,fear,1.0
audio/1613326855735.wav,fear,0.6
audio/1612982045754.wav,fear,0.6
audio/1614715394398.wav,fear,0.8
audio/1613930651046.wav,fear,1.0
audio/1615738790180.wav,fear,0.8
audio/1613326276812.wav,fear,0.8
audio/1613576964171.wav,fear,0.8
audio/1613831400344.wav,no_agreement,0.4
audio/1613065511096.wav,surprise,0.4
audio/1615138948024.wav,surprise,0.6
audio/1613675315433.wav,fear,0.4
audio/1613466611537.wav,no_agreement,0.4
audio/1613463268100.wav,neutral,0.6
audio/1615929547510.wav,sadness,0.6
audio/1614278967972.wav,fear,0.8
audio/1613493054221.wav,fear,1.0
audio/1614627219415.wav,fear,1.0
audio/1616245756004.wav,neutral,0.6
audio/1613493354784.wav,fear,0.6
audio/1613478808573.wav,fear,1.0
audio/1614199958054.wav,sadness,0.6
audio/1616700859936.wav,sadness,0.4
audio/1614278165864.wav,fear,0.6
audio/1616505712617.wav,no_agreement,0.4
audio/1616505683607.wav,sadness,0.6
audio/1616245293303.wav,sadness,0.6
audio/1613247077307.wav,fear,0.4
audio/1612982027162.wav,fear,0.4
audio/1614764785201.wav,no_agreement,0.4
audio/1613328972099.wav,anger,0.6
audio/1614088038915.wav,neutral,0.6
audio/1614119761541.wav,surprise,0.4
audio/1613215665619.wav,fear,0.8
audio/1613837710866.wav,fear,0.6
audio/1614167000028.wav,fear,0.6
audio/1613772054936.wav,sadness,0.8
audio/1613478717806.wav,fear,1.0
audio/1614284233105.wav,sadness,0.6
audio/1613323612617.wav,sadness,0.6
audio/1614108074648.wav,fear,0.4
audio/1613830767197.wav,neutral,0.6
audio/1615378689549.wav,sadness,0.6
audio/1614576532236.wav,no_agreement,0.4
audio/1616243968467.wav,surprise,0.4
audio/1613492615423.wav,no_agreement,0.4
audio/1612879392418.wav,fear,0.6
audio/1614847485633.wav,no_agreement,0.4
audio/1615738905295.wav,fear,1.0
audio/1614448473333.wav,fear,0.8
audio/1614348806552.wav,fear,1.0
audio/1614116342522.wav,sadness,0.6
audio/1615738373658.wav,no_agreement,0.4
audio/1613464350906.wav,fear,0.6
audio/1615416574327.wav,fear,0.8
audio/1615227099515.wav,no_agreement,0.4
audio/1613832427851.wav,disgust,0.4
audio/1613321636933.wav,fear,1.0
audio/1614409075711.wav,sadness,0.6
audio/1614091017774.wav,sadness,0.6
audio/1614029512764.wav,fear,1.0
audio/1614450993463.wav,fear,1.0
audio/1614601556900.wav,fear,1.0
audio/1613405697775.wav,fear,1.0
audio/1614202053690.wav,disgust,0.8
audio/1613478067975.wav,fear,1.0
audio/1616495421217.wav,fear,0.6
audio/1613478835906.wav,fear,0.8
audio/1620377020005.wav,fear,0.4
audio/1613656793328.wav,fear,1.0
audio/1614409736616.wav,sadness,0.4
audio/1614174949029.wav,no_agreement,0.4
audio/1615227146965.wav,happiness,0.4
audio/1613646232271.wav,sadness,0.6
audio/1614349603266.wav,surprise,0.6
audio/1616147700594.wav,fear,1.0
audio/1613327210252.wav,sadness,0.8
audio/1613378483059.wav,sadness,0.6
audio/1614172295366.wav,fear,0.6
audio/1614191364453.wav,fear,0.8
audio/1614153019049.wav,fear,0.8
audio/1615228823163.wav,fear,0.6
audio/1613492764541.wav,fear,1.0
audio/1614626330911.wav,fear,0.8
audio/1613919214570.wav,fear,0.8
audio/1614880359780.wav,sadness,0.6
audio/1613579510817.wav,fear,0.8
audio/1614374923800.wav,fear,1.0
audio/1613671561057.wav,fear,0.8
audio/1614467508374.wav,surprise,0.8
audio/1616248722021.wav,sadness,0.6
audio/1613463179805.wav,sadness,0.6
audio/1615123653669.wav,sadness,0.6
audio/1614279401370.wav,surprise,0.6
audio/1613823575822.wav,fear,0.6
audio/1613063197515.wav,fear,1.0
audio/1613323595715.wav,sadness,0.6
audio/1613329126842.wav,anger,0.4
audio/1612982582517.wav,fear,0.8
audio/1613408150178.wav,sadness,0.8
audio/1613816723440.wav,fear,0.6
audio/1614700470806.wav,sadness,0.6
audio/1614550376047.wav,disgust,0.6
audio/1613215617063.wav,fear,0.8
audio/1614349579040.wav,fear,1.0
audio/1613406021096.wav,fear,1.0
audio/1615227750874.wav,sadness,0.4
audio/1613554231797.wav,fear,0.8
audio/1616268734733.wav,disgust,0.6
audio/1613326635474.wav,fear,0.6
audio/1614550531047.wav,no_agreement,0.4
audio/1613646284220.wav,fear,0.6
audio/1614175249987.wav,fear,0.6
audio/1613405955567.wav,fear,1.0
audio/1613325099829.wav,neutral,0.6
audio/1616505575648.wav,no_agreement,0.2
audio/1613918926917.wav,no_agreement,0.4
audio/1614091099961.wav,sadness,0.8
audio/1614847244936.wav,fear,0.6
audio/1613823702770.wav,fear,1.0
audio/1614274043308.wav,fear,0.6
audio/1613327036249.wav,no_agreement,0.4
audio/1613657565858.wav,fear,0.8
audio/1614627029737.wav,fear,1.0
audio/1614251152022.wav,fear,1.0
audio/1614271406615.wav,fear,0.8
audio/1614172252432.wav,fear,0.8
audio/1613326799216.wav,fear,0.6
audio/1616249842453.wav,fear,0.6
audio/1613577216888.wav,fear,0.6
audio/1614409652391.wav,surprise,0.6
audio/1615371984787.wav,fear,0.6
audio/1613930084653.wav,happiness,0.6
audio/1614420293012.wav,sadness,0.4
audio/1614349658722.wav,fear,0.8
audio/1614147085565.wav,surprise,0.4
audio/1613825473030.wav,no_agreement,0.4
audio/1613685063349.wav,fear,0.6
audio/1616253058229.wav,fear,0.6
audio/1612982107968.wav,sadness,0.8
audio/1614191475322.wav,fear,0.6
audio/1614030511650.wav,fear,0.6
audio/1615738451202.wav,fear,0.6
audio/1614278910383.wav,surprise,0.6
audio/1614088030546.wav,surprise,0.4
audio/1613823945126.wav,no_agreement,0.4
audio/1613062699189.wav,fear,1.0
audio/1616075022943.wav,fear,0.6
audio/1613327288825.wav,sadness,0.6
audio/1613478340700.wav,sadness,0.6
audio/1613492107552.wav,fear,0.8
audio/1615737861362.wav,fear,0.6
audio/1613472714743.wav,fear,0.8
audio/1614114564851.wav,no_agreement,0.4
audio/1613339069166.wav,sadness,0.8
audio/1614627135820.wav,fear,0.6
audio/1616270013770.wav,fear,0.6
audio/1614626416618.wav,fear,1.0
audio/1613493594925.wav,fear,0.6
audio/1614273998116.wav,fear,0.8
audio/1613401616187.wav,fear,0.6
audio/1614166709326.wav,fear,0.8
audio/1614274858834.wav,fear,1.0
audio/1613329105557.wav,fear,0.6
audio/1616246435625.wav,sadness,0.6
audio/1613830781780.wav,neutral,0.8
audio/1614409445929.wav,no_agreement,0.4
audio/1614274449418.wav,fear,0.6
audio/1616269740628.wav,no_agreement,0.4
audio/1614029444032.wav,sadness,0.8
audio/1613157178139.wav,fear,0.6
audio/1613645670166.wav,fear,0.6
audio/1613930460583.wav,fear,0.8
audio/1613491903037.wav,fear,0.6
audio/1613463171877.wav,fear,1.0
audio/1613824302490.wav,fear,0.6
audio/1614274246172.wav,fear,0.6
audio/1613338898711.wav,fear,0.6
audio/1614602543665.wav,fear,0.8
audio/1613919234480.wav,surprise,0.6
audio/1614610477739.wav,fear,0.8
audio/1613326742854.wav,fear,0.6
audio/1614183789321.wav,fear,0.8
audio/1614880348499.wav,no_agreement,0.4
audio/1615738163435.wav,fear,0.8
audio/1614958778202.wav,fear,0.6
audio/1613658247178.wav,fear,0.6
audio/1614119959612.wav,fear,0.4
audio/1614087768116.wav,fear,0.6
audio/1613338399199.wav,sadness,0.8
audio/1613062763688.wav,sadness,0.8
audio/1613491952558.wav,fear,0.4
audio/1613467139346.wav,fear,0.4
audio/1615371795472.wav,no_agreement,0.4
audio/1614174161610.wav,fear,0.8
audio/1614548717759.wav,sadness,0.8
audio/1614146875855.wav,fear,1.0
audio/1614175608269.wav,fear,0.4
audio/1615228286006.wav,happiness,0.6
audio/1613472478241.wav,fear,1.0
audio/1613338989761.wav,sadness,0.6
audio/1614271397276.wav,fear,0.8
audio/1613302972106.wav,fear,0.4
audio/1614254408309.wav,surprise,0.8
audio/1614072972845.wav,sadness,0.6
audio/1613919360325.wav,happiness,0.6
audio/1616245022610.wav,surprise,0.6
audio/1615738920555.wav,happiness,1.0
audio/1614958506134.wav,surprise,0.8
audio/1613492662755.wav,happiness,0.6
audio/1614409551340.wav,happiness,0.8
audio/1615228268153.wav,happiness,0.6
audio/1616866826848.wav,happiness,1.0
audio/1614550696562.wav,happiness,0.8
audio/1616075154834.wav,happiness,0.6
audio/1613493155505.wav,happiness,0.6
audio/1612883354832.wav,happiness,0.8
audio/1614277800703.wav,happiness,1.0
audio/1613327276835.wav,happiness,0.6
audio/1614335571098.wav,neutral,0.8
audio/1614349485258.wav,neutral,0.6
audio/1614847276841.wav,happiness,1.0
audio/1615891170569.wav,happiness,1.0
audio/1616244104573.wav,happiness,0.6
audio/1613832282323.wav,happiness,0.6
audio/1616244020491.wav,happiness,0.6
audio/1614114613400.wav,surprise,0.6
audio/1614243600126.wav,no_agreement,0.4
audio/1616269823567.wav,neutral,0.8
audio/1613823877854.wav,happiness,1.0
audio/1615123670029.wav,happiness,0.6
audio/1614259545606.wav,happiness,1.0
audio/1614086576471.wav,happiness,1.0
audio/1613323567557.wav,happiness,1.0
audio/1613215737835.wav,happiness,0.6
audio/1613319852219.wav,happiness,0.6
audio/1614017863427.wav,happiness,1.0
audio/1613671602606.wav,happiness,0.6
audio/1613467031843.wav,no_agreement,0.4
audio/1616505620223.wav,no_agreement,0.4
audio/1614375121917.wav,happiness,1.0
audio/1613576816420.wav,happiness,1.0
audio/1616243948999.wav,neutral,0.4
audio/1615737737405.wav,happiness,1.0
audio/1614278970382.wav,happiness,1.0
audio/1614626475564.wav,happiness,1.0
audio/1613512759621.wav,happiness,0.8
audio/1614284629431.wav,happiness,1.0
audio/1614626961195.wav,neutral,0.6
audio/1613466904339.wav,happiness,0.6
audio/1613512866013.wav,happiness,0.6
audio/1616245015055.wav,happiness,0.6
audio/1614278743101.wav,surprise,0.6
audio/1613849655517.wav,happiness,0.6
audio/1612887937083.wav,neutral,0.6
audio/1614847506726.wav,happiness,0.8
audio/1614147372354.wav,happiness,0.6
audio/1614278526532.wav,happiness,0.6
audio/1615583562015.wav,surprise,0.8
audio/1613825778521.wav,no_agreement,0.4
audio/1613824242869.wav,happiness,0.6
audio/1614112422546.wav,happiness,0.8
audio/1616075230648.wav,happiness,1.0
audio/1614816553669.wav,happiness,1.0
audio/1613657866615.wav,happiness,0.8
audio/1616274209627.wav,happiness,0.8
audio/1614279368988.wav,surprise,0.8
audio/1614251412535.wav,happiness,1.0
audio/1613478444598.wav,happiness,1.0
audio/1614680303637.wav,surprise,0.6
audio/1614450854391.wav,happiness,1.0
audio/1614348574426.wav,happiness,0.8
audio/1616245053113.wav,neutral,0.6
audio/1614764803736.wav,anger,0.6
audio/1613407650758.wav,surprise,0.6
audio/1616244064373.wav,no_agreement,0.4
audio/1614190719453.wav,no_agreement,0.4
audio/1614191327498.wav,fear,0.4
audio/1613653192214.wav,happiness,0.6
audio/1613063120332.wav,happiness,0.6
audio/1616256684105.wav,neutral,0.6
audio/1613414440463.wav,no_agreement,0.4
audio/1613247089815.wav,happiness,0.6
audio/1614409605388.wav,surprise,0.6
audio/1614003259956.wav,happiness,0.8
audio/1614336679108.wav,happiness,1.0
audio/1613823853812.wav,surprise,0.6
audio/1615833059509.wav,happiness,0.6
audio/1614420979343.wav,happiness,0.8
audio/1615299331834.wav,no_agreement,0.4
audio/1613478575374.wav,happiness,1.0
audio/1615228713416.wav,happiness,0.8
audio/1613477974347.wav,happiness,1.0
audio/1615107980634.wav,sadness,0.6
audio/1614013761122.wav,happiness,0.8
audio/1613338842014.wav,neutral,0.6
audio/1616244034215.wav,happiness,0.6
audio/1614184341121.wav,surprise,0.6
audio/1613404719787.wav,surprise,0.6
audio/1616250000126.wav,happiness,0.4
audio/1615227117631.wav,happiness,0.8
audio/1613645303461.wav,happiness,1.0
audio/1614880275941.wav,happiness,1.0
audio/1614147064956.wav,happiness,1.0
audio/1613512665125.wav,happiness,0.8
audio/1613663495474.wav,happiness,0.6
audio/1614368123813.wav,happiness,0.8
audio/1613830896619.wav,surprise,0.8
audio/1614093758179.wav,neutral,0.4
audio/1614274466099.wav,happiness,0.8
audio/1614279343836.wav,happiness,0.8
audio/1616245058563.wav,happiness,0.6
audio/1614093732307.wav,no_agreement,0.4
audio/1614764956448.wav,happiness,0.4
audio/1615832874629.wav,happiness,0.6
audio/1614147245355.wav,no_agreement,0.4
audio/1614112352906.wav,happiness,1.0
audio/1614112128047.wav,happiness,0.8
audio/1616251790925.wav,happiness,1.0
audio/1614147233936.wav,happiness,1.0
audio/1613065337688.wav,no_agreement,0.4
audio/1614687927576.wav,neutral,0.6
audio/1615555209489.wav,happiness,0.6
audio/1615371723321.wav,no_agreement,0.4
audio/1614534204205.wav,happiness,1.0
audio/1613930682243.wav,happiness,0.8
audio/1615228755913.wav,happiness,0.6
audio/1613772229909.wav,happiness,0.8
audio/1613512557793.wav,happiness,0.8
audio/1614768008480.wav,surprise,0.6
audio/1614112242041.wav,happiness,1.0
audio/1614011305212.wav,happiness,0.6
audio/1615072956410.wav,happiness,0.8
audio/1614550286387.wav,happiness,0.8
audio/1614278910016.wav,happiness,1.0
audio/1614787036348.wav,no_agreement,0.4
audio/1614152913733.wav,surprise,0.6
audio/1613592898499.wav,surprise,0.8
audio/1613466889465.wav,surprise,0.8
audio/1614084058943.wav,happiness,1.0
audio/1613478908696.wav,happiness,0.8
audio/1616269397400.wav,anger,0.4
audio/1613822526400.wav,no_agreement,0.4
audio/1614030379405.wav,happiness,0.8
audio/1613461166490.wav,happiness,0.6
audio/1616253094124.wav,happiness,0.8
audio/1614349025610.wav,happiness,1.0
audio/1613378726445.wav,neutral,0.8
audio/1614602132712.wav,happiness,0.6
audio/1614602428269.wav,fear,0.6
audio/1614249533282.wav,happiness,0.8
audio/1613832346122.wav,happiness,1.0
audio/1614250496751.wav,happiness,0.6
audio/1614602335929.wav,happiness,0.8
audio/1613395569058.wav,happiness,0.8
audio/1614112125945.wav,happiness,0.6
audio/1614547261222.wav,happiness,0.6
audio/1614086147841.wav,happiness,0.6
audio/1615583543699.wav,surprise,0.6
audio/1613406091448.wav,happiness,0.8
audio/1613339918982.wav,happiness,1.0
audio/1613763996979.wav,happiness,0.6
audio/1613302891879.wav,happiness,1.0
audio/1612887913482.wav,happiness,0.6
audio/1614200124236.wav,surprise,0.6
audio/1614274268163.wav,surprise,0.8
audio/1613321617504.wav,happiness,0.6
audio/1615920839340.wav,surprise,0.6
audio/1614030701955.wav,happiness,0.6
audio/1614273906824.wav,no_agreement,0.4
audio/1614278663171.wav,happiness,0.8
audio/1613831921114.wav,happiness,1.0
audio/1614156893162.wav,happiness,0.6
audio/1615371566633.wav,surprise,0.4
audio/1613310752332.wav,surprise,0.6
audio/1613339843423.wav,happiness,1.0
audio/1613329097863.wav,happiness,1.0
audio/1613326571235.wav,surprise,0.8
audio/1617784143616.wav,neutral,0.4
audio/1615378511899.wav,happiness,1.0
audio/1613823687083.wav,happiness,0.8
audio/1614108034399.wav,happiness,1.0
audio/1614277994755.wav,happiness,0.8
audio/1613463024944.wav,happiness,0.8
audio/1614174645714.wav,happiness,1.0
audio/1614513978237.wav,happiness,0.6
audio/1613656806083.wav,happiness,0.8
audio/1613930531414.wav,happiness,0.6
audio/1614802368182.wav,happiness,0.8
audio/1615227970826.wav,happiness,1.0
audio/1614509736542.wav,anger,0.6
audio/1614173989502.wav,happiness,0.4
audio/1613678589864.wav,no_agreement,0.4
audio/1615228832679.wav,happiness,1.0
audio/1613671668590.wav,happiness,0.6
audio/1613067678764.wav,happiness,0.8
audio/1614254186044.wav,happiness,1.0
audio/1616249534001.wav,happiness,0.6
audio/1615497039740.wav,happiness,0.6
audio/1613466777974.wav,surprise,0.8
audio/1614576448834.wav,no_agreement,0.4
audio/1614030068481.wav,surprise,0.6
audio/1613406291460.wav,no_agreement,0.4
audio/1613825555982.wav,happiness,1.0
audio/1614958810342.wav,no_agreement,0.4
audio/1615555061537.wav,happiness,0.6
audio/1614251171000.wav,happiness,0.8
audio/1614715359778.wav,happiness,0.8
audio/1614114831260.wav,happiness,0.8
audio/1613823167262.wav,happiness,1.0
audio/1613338574631.wav,happiness,0.6
audio/1616505785036.wav,surprise,0.6
audio/1614409231413.wav,no_agreement,0.4
audio/1613378428710.wav,anger,0.6
audio/1620376636214.wav,happiness,0.8
audio/1613387892819.wav,happiness,0.6
audio/1619519190175.wav,happiness,0.6
audio/1613405874207.wav,happiness,0.8
audio/1614174711469.wav,sadness,0.6
audio/1616866884257.wav,no_agreement,0.4
audio/1613492958722.wav,happiness,1.0
audio/1613492573147.wav,happiness,0.6
audio/1616866837724.wav,surprise,0.6
audio/1613327121114.wav,happiness,1.0
audio/1616866942277.wav,neutral,0.6
audio/1614251108400.wav,happiness,0.8
audio/1613339864784.wav,happiness,1.0
audio/1614175476914.wav,happiness,1.0
audio/1613836773090.wav,happiness,0.6
audio/1620377205683.wav,surprise,0.6
audio/1614348829077.wav,happiness,1.0
audio/1615415438463.wav,no_agreement,0.4
audio/1613918587799.wav,happiness,0.8
audio/1615299536846.wav,happiness,0.8
audio/1614030129403.wav,happiness,0.8
audio/1619519125369.wav,happiness,0.6
audio/1614802418140.wav,no_agreement,0.4
audio/1614112159190.wav,surprise,0.8
audio/1614011117114.wav,happiness,1.0
audio/1613478122995.wav,happiness,1.0
audio/1614274585082.wav,happiness,0.8
audio/1614171913619.wav,disgust,0.4
audio/1614279362480.wav,happiness,1.0
audio/1613321363889.wav,happiness,0.8
audio/1613918757390.wav,happiness,1.0
audio/1613816925638.wav,happiness,1.0
audio/1614764694297.wav,anger,0.6
audio/1614880339526.wav,happiness,0.8
audio/1613823599454.wav,no_agreement,0.4
audio/1614450927421.wav,happiness,0.8
audio/1614030472550.wav,no_agreement,0.4
audio/1614259733043.wav,happiness,1.0
audio/1616253079075.wav,happiness,0.6
audio/1613325519021.wav,happiness,1.0
audio/1615929657870.wav,sadness,0.4
audio/1616010968423.wav,surprise,0.6
audio/1613063132088.wav,happiness,1.0
audio/1616246271690.wav,happiness,0.4
audio/1613338430994.wav,neutral,0.4
audio/1613327003240.wav,happiness,1.0
audio/1615555145682.wav,happiness,0.8
audio/1613405867615.wav,happiness,0.8
audio/1616245825117.wav,no_agreement,0.2
audio/1614448906518.wav,happiness,0.8
audio/1617007582226.wav,happiness,0.8
audio/1616700720985.wav,surprise,0.6
audio/1613492636421.wav,happiness,0.6
audio/1614687220963.wav,happiness,0.8
audio/1613466539698.wav,happiness,0.6
audio/1613492898736.wav,fear,0.4
audio/1616256200698.wav,no_agreement,0.4
audio/1613377899483.wav,surprise,0.6
audio/1613671553659.wav,happiness,0.8
audio/1614550672427.wav,happiness,0.6
audio/1613771981879.wav,happiness,0.6
audio/1615296183985.wav,no_agreement,0.4
audio/1614610359873.wav,no_agreement,0.4
audio/1614340533413.wav,happiness,0.8
audio/1613326502757.wav,happiness,0.6
audio/1613657017360.wav,no_agreement,0.4
audio/1614165932588.wav,happiness,0.4
audio/1617007521036.wav,happiness,0.6
audio/1614767940547.wav,happiness,0.8
audio/1613919121048.wav,no_agreement,0.4
audio/1616348718540.wav,anger,0.6
audio/1614348506652.wav,neutral,0.6
audio/1614549856094.wav,happiness,0.6
audio/1614274992503.wav,happiness,0.6
audio/1614765037196.wav,happiness,0.6
audio/1613641617627.wav,happiness,1.0
audio/1614082649743.wav,surprise,0.8
audio/1615738826144.wav,happiness,0.6
audio/1613338407651.wav,happiness,0.8
audio/1614029347502.wav,happiness,0.8
audio/1613327088577.wav,surprise,0.8
audio/1614764735087.wav,no_agreement,0.4
audio/1614118983977.wav,happiness,1.0
audio/1613061800388.wav,happiness,0.6
audio/1614087567892.wav,happiness,1.0
audio/1613478888025.wav,happiness,1.0
audio/1616248708703.wav,neutral,0.8
audio/1615738659434.wav,happiness,0.6
audio/1616882358867.wav,happiness,0.6
audio/1614626221120.wav,no_agreement,0.4
audio/1613466343533.wav,surprise,0.8
audio/1614274238379.wav,no_agreement,0.4
audio/1613678489640.wav,happiness,0.8
audio/1613816769596.wav,happiness,0.8
audio/1613492017091.wav,happiness,1.0
audio/1613302747507.wav,happiness,1.0
audio/1615500602723.wav,sadness,0.6
audio/1614543283028.wav,neutral,0.8
audio/1613849544260.wav,happiness,0.6
audio/1614152903429.wav,happiness,0.6
audio/1614506400483.wav,no_agreement,0.4
audio/1613822497465.wav,happiness,0.6
audio/1613403883090.wav,no_agreement,0.4
audio/1613836748711.wav,happiness,0.6
audio/1614409750768.wav,happiness,0.6
audio/1616252973131.wav,no_agreement,0.4
audio/1614119984479.wav,happiness,0.8
audio/1613062730718.wav,happiness,1.0
audio/1614242008068.wav,happiness,0.8
audio/1613412765844.wav,happiness,1.0
audio/1613493710966.wav,happiness,0.8
audio/1613223380039.wav,no_agreement,0.4
audio/1614011131897.wav,happiness,1.0
audio/1613466925823.wav,happiness,0.6
audio/1613319909958.wav,happiness,0.6
audio/1613339062863.wav,surprise,0.6
audio/1613830406634.wav,happiness,0.6
audio/1614274382054.wav,happiness,1.0
audio/1613919156684.wav,happiness,0.8
audio/1613816973390.wav,no_agreement,0.4
audio/1614601444528.wav,happiness,0.6
audio/1616256804387.wav,neutral,0.6
audio/1616340256133.wav,no_agreement,0.4
audio/1616250008510.wav,neutral,0.4
audio/1614799199602.wav,happiness,1.0
audio/1614184149410.wav,happiness,0.4
audio/1614448159972.wav,no_agreement,0.4
audio/1614166747244.wav,happiness,0.8
audio/1614030550550.wav,happiness,0.6
audio/1613066630633.wav,happiness,0.6
audio/1613772310909.wav,happiness,0.8
audio/1613215997257.wav,happiness,0.8
audio/1613403816454.wav,anger,0.8
audio/1614279348690.wav,surprise,0.8
audio/1613327127883.wav,happiness,0.6
audio/1614116393650.wav,happiness,0.6
audio/1616245215101.wav,no_agreement,0.4
audio/1614335491811.wav,happiness,1.0
audio/1616147302587.wav,happiness,0.8
audio/1614240462869.wav,no_agreement,0.4
audio/1614108002836.wav,happiness,0.6
audio/1613325170948.wav,happiness,0.8
audio/1613338476544.wav,happiness,0.6
audio/1614147252316.wav,surprise,0.6
audio/1616246199412.wav,neutral,0.6
audio/1613323604022.wav,happiness,1.0
audio/1616328432550.wav,neutral,0.8
audio/1612872607312.wav,happiness,0.8
audio/1613919084643.wav,no_agreement,0.4
audio/1614601779265.wav,happiness,0.6
audio/1613822514265.wav,happiness,1.0
audio/1614550607882.wav,happiness,1.0
audio/1613325579651.wav,surprise,0.6
audio/1613478205649.wav,happiness,1.0
audio/1613058063964.wav,happiness,0.6
audio/1616882722031.wav,happiness,0.6
audio/1614687916106.wav,happiness,0.8
audio/1616147292650.wav,happiness,0.8
audio/1613406062415.wav,happiness,0.8
audio/1614467731736.wav,happiness,1.0
audio/1613339139494.wav,no_agreement,0.4
audio/1615378971254.wav,surprise,0.6
audio/1614545623230.wav,surprise,0.8
audio/1614198311301.wav,happiness,1.0
audio/1613466953009.wav,happiness,0.6
audio/1613408009804.wav,happiness,1.0
audio/1614509758379.wav,happiness,0.6
audio/1613339695199.wav,neutral,0.4
audio/1614275068883.wav,happiness,0.4
audio/1613405888048.wav,happiness,0.6
audio/1614340612020.wav,happiness,0.8
audio/1615538106188.wav,no_agreement,0.4
audio/1613405760568.wav,happiness,0.8
audio/1614593574274.wav,happiness,0.8
audio/1613579337250.wav,happiness,0.6
audio/1613461073365.wav,sadness,0.6
audio/1614190981887.wav,surprise,0.6
audio/1614601869664.wav,happiness,0.8
audio/1614409543756.wav,surprise,0.6
audio/1616255659374.wav,neutral,0.6
audio/1614011509284.wav,happiness,1.0
audio/1613930553840.wav,happiness,0.8
audio/1613493759292.wav,happiness,0.8
audio/1614880765056.wav,happiness,0.4
audio/1613323165946.wav,fear,0.4
audio/1614767898279.wav,happiness,1.0
audio/1614786688057.wav,no_agreement,0.4
audio/1615123845840.wav,neutral,0.8
audio/1613646253222.wav,surprise,0.4
audio/1616244120971.wav,happiness,0.6
audio/1613478092218.wav,happiness,1.0
audio/1613405982063.wav,happiness,0.6
audio/1614030240934.wav,no_agreement,0.2
audio/1613323110677.wav,neutral,0.6
audio/1614175165343.wav,surprise,0.6
audio/1613406145495.wav,happiness,1.0
audio/1613816877449.wav,sadness,0.6
audio/1613493171926.wav,happiness,0.6
audio/1613671546048.wav,happiness,0.6
audio/1613319939041.wav,happiness,0.6
audio/1613836764514.wav,no_agreement,0.4
audio/1613472603590.wav,happiness,0.8
audio/1613478688417.wav,happiness,0.8
audio/1613816936774.wav,neutral,0.6
audio/1617202256117.wav,surprise,0.8
audio/1613460796034.wav,no_agreement,0.4
audio/1613576981422.wav,happiness,1.0
audio/1614011365444.wav,happiness,0.8
audio/1616269693581.wav,neutral,0.8
audio/1616246278139.wav,surprise,0.4
