file,anger,disgust,fear,happiness,neutral,sadness,surprise
audio/1614958460882.wav,0,3,0,1,0,0,1
audio/1613493103886.wav,3,2,0,0,0,0,0
audio/1613328957494.wav,0,2,0,0,0,3,0
audio/1613930510255.wav,0,4,1,0,0,0,0
audio/1616249501232.wav,0,1,0,0,1,3,0
audio/1615555129747.wav,0,5,0,0,0,0,0
audio/1613320023510.wav,0,1,1,0,3,0,0
audio/1613918825144.wav,0,1,3,0,0,0,1
audio/1613825798952.wav,0,2,1,0,2,0,0
audio/1614278963735.wav,3,1,0,0,0,1,0
audio/1614627126221.wav,0,3,0,0,2,0,0
audio/1613061881304.wav,0,5,0,0,0,0,0
audio/1614147176966.wav,0,1,1,0,2,1,0
audio/1613772167672.wav,0,5,0,0,0,0,0
audio/1613919329455.wav,0,1,3,0,0,1,0
audio/1614278953975.wav,0,3,0,0,1,0,1
audio/1616010873284.wav,0,1,0,0,4,0,0
audio/1614162199660.wav,1,1,0,0,1,2,0
audio/1619253510441.wav,0,3,0,0,0,2,0
audio/1615891202854.wav,0,3,0,0,0,1,1
audio/1614602390846.wav,0,2,0,0,0,0,3
audio/1614626096061.wav,0,4,0,0,0,1,0
audio/1613658419166.wav,1,4,0,0,0,0,0
audio/1619253345181.wav,0,1,0,0,0,4,0
audio/1613338599534.wav,0,5,0,0,0,0,0
audio/1614847640661.wav,1,4,0,0,0,0,0
audio/1613646311735.wav,0,3,0,0,0,2,0
audio/1613338756899.wav,0,1,4,0,0,0,0
audio/1613466626177.wav,1,1,0,0,1,0,2
audio/1614279248477.wav,4,1,0,0,0,0,0
audio/1614112412906.wav,0,1,1,0,0,3,0
audio/1614166964902.wav,0,3,0,0,2,0,0
audio/1614409627984.wav,0,1,0,0,0,4,0
audio/1614119273279.wav,0,3,0,1,0,0,1
audio/1614787201218.wav,0,2,0,0,1,0,2
audio/1613320012594.wav,2,1,0,0,1,1,0
audio/1617784170466.wav,0,4,0,0,1,0,0
audio/1613823246748.wav,1,2,1,0,1,0,0
audio/1614349554090.wav,0,2,0,0,2,1,0
audio/1614185632621.wav,0,4,0,0,0,1,0
audio/1613461211157.wav,0,4,0,0,0,1,0
audio/1613587834972.wav,1,3,0,0,0,0,1
audio/1614601791436.wav,0,5,0,0,0,0,0
audio/1614152933544.wav,0,4,1,0,0,0,0
audio/1614174998779.wav,0,3,0,0,0,2,0
audio/1614279229396.wav,1,1,0,0,1,2,0
audio/1615738759434.wav,1,3,0,1,0,0,0
audio/1614175153723.wav,1,2,0,2,0,0,0
audio/1613824110608.wav,0,2,0,0,1,2,0
audio/1613061919585.wav,3,1,0,1,0,0,0
audio/1614274563171.wav,0,0,5,0,0,0,0
audio/1613215643056.wav,0,0,1,0,1,3,0
audio/1613512890318.wav,0,0,1,0,0,4,0
audio/1616251733738.wav,0,1,1,0,1,1,1
audio/1613310532180.wav,0,1,1,0,0,2,1
audio/1614279288908.wav,0,0,1,0,0,4,0
audio/1614086541853.wav,0,2,3,0,0,0,0
audio/1613478666330.wav,0,0,2,0,0,3,0
audio/1616246502648.wav,0,0,3,0,0,2,0
audio/1613831553436.wav,0,0,4,0,0,1,0
audio/1615738709024.wav,0,0,5,0,0,0,0
audio/1614349636822.wav,0,0,3,1,0,0,1
audio/1614278355707.wav,0,0,1,0,0,4,0
audio/1614274289913.wav,0,0,3,0,0,1,1
audio/1616270430320.wav,0,0,2,0,1,2,0
audio/1614175104230.wav,0,0,4,0,1,0,0
audio/1614601984651.wav,0,0,4,0,1,0,0
audio/1620376582052.wav,0,0,2,1,2,0,0
audio/1615738131450.wav,0,0,4,0,1,0,0
audio/1617648472016.wav,0,0,5,0,0,0,0
audio/1614251135285.wav,0,0,5,0,0,0,0
audio/1614450982067.wav,0,0,5,0,0,0,0
audio/1614184163314.wav,0,0,3,2,0,0,0
audio/1614450940178.wav,0,0,3,0,0,2,0
audio/1613930720788.wav,0,0,5,0,0,0,0
audio/1614279011826.wav,0,1,1,0,0,3,0
audio/1616251798086.wav,0,0,1,0,0,0,4
audio/1613824221046.wav,0,0,2,0,0,3,0
audio/1614251143684.wav,0,0,3,0,1,1,0
audio/1614274033416.wav,0,0,4,0,1,0,0
audio/1613493583867.wav,0,0,4,0,0,1,0
audio/1615227000950.wav,0,0,1,1,0,0,3
audio/1614529807960.wav,0,0,2,0,0,3,0
audio/1614715251226.wav,0,1,2,1,1,0,0
audio/1614175586202.wav,0,0,3,1,0,1,0
audio/1613406076496.wav,0,0,5,0,0,0,0
audio/1614279109841.wav,0,0,1,0,0,0,4
audio/1613320058848.wav,0,0,2,0,2,1,0
audio/1613463131462.wav,0,0,5,0,0,0,0
audio/1614335345157.wav,0,0,1,0,0,3,1
audio/1613405713928.wav,0,0,4,0,0,0,1
audio/1614083356635.wav,0,0,4,0,1,0,0
audio/1613478160943.wav,0,0,5,0,0,0,0
audio/1615737916558.wav,0,0,4,0,0,1,0
audio/1613493671953.wav,0,0,3,0,1,0,1
audio/1613223295778.wav,0,0,3,0,0,2,0
audio/1614073103316.wav,0,0,4,0,1,0,0
audio/1616755130601.wav,0,0,2,0,1,2,0
audio/1614802335887.wav,0,0,3,0,0,2,0
audio/1615929710479.wav,0,0,3,0,1,0,1
audio/1613578919309.wav,0,0,3,2,0,0,0
audio/1615738386918.wav,0,0,1,1,2,0,1
audio/1613512776699.wav,0,0,5,0,0,0,0
audio/1613495783102.wav,1,0,1,0,0,0,3
audio/1616505517700.wav,0,0,4,0,0,1,0
audio/1614601905414.wav,0,0,1,0,0,4,0
audio/1616269217282.wav,0,0,1,0,1,2,1
audio/1614625048293.wav,0,0,2,0,2,1,0
audio/1613058328259.wav,1,0,3,0,0,1,0
audio/1613466983548.wav,0,0,4,0,0,0,1
audio/1613339186294.wav,0,0,4,0,0,1,0
audio/1613215444887.wav,0,0,3,0,0,1,1
audio/1613325186513.wav,0,1,1,0,1,2,0
audio/1616252981118.wav,0,0,3,0,2,0,0
audio/1614348500337.wav,0,0,3,0,0,2,0
audio/1613478957681.wav,0,0,5,0,0,0,0
audio/1613823511079.wav,0,0,5,0,0,0,0
audio/1613824035216.wav,0,3,1,0,0,1,0
audio/1614174989402.wav,0,1,2,0,0,2,0
audio/1613477792050.wav,0,0,5,0,0,0,0
audio/1614765021055.wav,0,0,2,0,2,0,1
audio/1614274224912.wav,0,0,5,0,0,0,0
audio/1613493600250.wav,0,0,4,0,0,1,0
audio/1615228310855.wav,0,0,3,2,0,0,0
audio/1615738519355.wav,0,0,5,0,0,0,0
audio/1616251583612.wav,0,0,4,0,0,1,0
audio/1615929377664.wav,0,0,4,0,0,0,1
audio/1614108024486.wav,0,0,3,0,0,2,0
audio/1613461024911.wav,0,0,3,0,0,2,0
audio/1614627046438.wav,0,0,4,0,1,0,0
audio/1613824210458.wav,0,0,4,0,0,1,0
audio/1613466653802.wav,0,0,2,0,2,1,0
audio/1615227945275.wav,0,0,2,3,0,0,0
audio/1614847606941.wav,0,0,3,0,1,0,1
audio/1614029480993.wav,0,0,3,0,0,2,0
audio/1613825824682.wav,1,1,2,0,0,0,1
audio/1613478901733.wav,0,0,5,0,0,0,0
audio/1613466770352.wav,0,2,1,0,2,0,0
audio/1613587792725.wav,0,0,5,0,0,0,0
audio/1613329064297.wav,2,0,1,0,0,1,1
audio/1613317320814.wav,0,0,4,0,0,1,0
audio/1613215594120.wav,0,0,2,2,0,1,0
audio/1614550546236.wav,0,0,3,1,0,1,0
audio/1613663482838.wav,0,0,4,0,0,0,1
audio/1613330359183.wav,0,1,1,2,0,0,1
audio/1614163124629.wav,0,0,4,0,0,0,1
audio/1614254456594.wav,0,0,2,0,0,3,0
audio/1616246441446.wav,0,0,2,0,2,1,0
audio/1613772521542.wav,0,0,1,0,0,4,0
audio/1617648431626.wav,0,0,4,0,1,0,0
audio/1613918150227.wav,0,0,1,0,0,3,1
audio/1615738976607.wav,0,0,5,0,0,0,0
audio/1614278297076.wav,0,0,4,0,1,0,0
audio/1614030720539.wav,0,0,3,0,2,0,0
audio/1615738947875.wav,0,0,4,0,0,1,0
audio/1613467069836.wav,0,0,3,0,0,2,0
audio/1614112086605.wav,0,0,2,0,0,3,0
audio/1616249906234.wav,1,0,3,0,1,0,0
audio/1616505554877.wav,0,0,3,0,0,2,0
audio/1620665617000.wav,0,1,1,0,2,0,1
audio/1613478681315.wav,0,0,3,0,0,2,0
audio/1614409825981.wav,0,0,2,0,3,0,0
audio/1614409489749.wav,0,0,1,0,4,0,0
audio/1614550515486.wav,0,0,2,0,1,0,2
audio/1613645500996.wav,0,0,3,0,1,1,0
audio/1614191115199.wav,0,0,4,0,0,1,0
audio/1613831530807.wav,1,0,2,0,1,1,0
audio/1614152776759.wav,0,1,1,0,0,3,0
audio/1613407713368.wav,0,0,2,0,0,1,2
audio/1613460848533.wav,0,0,1,0,2,2,0
audio/1615371651087.wav,0,0,2,0,1,2,0
audio/1613338570129.wav,0,0,2,0,0,3,0
audio/1613478007736.wav,0,0,2,0,0,0,3
audio/1613215147255.wav,1,0,4,0,0,0,0
audio/1614273846297.wav,0,0,5,0,0,0,0
audio/1613478528015.wav,0,1,3,0,0,1,0
audio/1616269456373.wav,1,0,3,0,1,0,0
audio/1615110654613.wav,0,0,3,0,0,1,1
audio/1613831516422.wav,0,0,2,0,0,3,0
audio/1613403451957.wav,0,0,1,2,0,2,0
audio/1614249598103.wav,1,0,3,0,0,1,0
audio/1614274961313.wav,0,0,4,0,1,0,0
audio/1614029957110.wav,0,0,3,0,1,1,0
audio/1613830838793.wav,0,1,1,0,1,0,2
audio/1616269337525.wav,0,0,4,0,1,0,0
audio/1613157114584.wav,0,0,5,0,0,0,0
audio/1614625168985.wav,0,0,3,0,0,1,1
audio/1615228178183.wav,1,1,2,0,0,1,0
audio/1614254218524.wav,0,0,1,2,0,0,2
audio/1616251892152.wav,0,0,1,0,3,0,1
audio/1613339118641.wav,0,0,1,0,1,2,1
audio/1614340456684.wav,0,2,1,0,1,1,0
audio/1614602279450.wav,0,1,2,0,1,1,0
audio/1613461189616.wav,0,0,1,0,0,4,0
audio/1613328174047.wav,0,0,3,0,0,2,0
audio/1613466852073.wav,0,1,1,0,0,0,3
audio/1614279223824.wav,0,1,1,0,0,3,0
audio/1613317289646.wav,0,0,4,0,0,1,0
audio/1613472982367.wav,0,0,3,1,0,0,1
audio/1613319772355.wav,0,0,1,1,0,0,3
audio/1614147055585.wav,0,1,1,0,0,0,3
audio/1614375097522.wav,0,0,3,0,0,2,0
audio/1614767740181.wav,0,0,4,0,0,1,0
audio/1615228229657.wav,0,0,4,0,0,0,1
audio/1620377045713.wav,0,0,2,1,0,0,2
audio/1614348480207.wav,0,0,1,0,1,0,3
audio/1613493817665.wav,0,0,3,0,0,0,2
audio/1613406501427.wav,0,1,2,0,0,0,2
audio/1617007490705.wav,0,0,4,0,0,1,0
audio/1614152826368.wav,0,1,2,0,0,2,0
audio/1614348535533.wav,0,0,2,0,3,0,0
audio/1613063495574.wav,0,0,2,0,0,3,0
audio/1616075328216.wav,0,1,1,0,0,3,0
audio/1613656646922.wav,0,0,2,1,0,0,2
audio/1613326881749.wav,0,0,4,0,0,1,0
audio/1613512727765.wav,0,0,3,2,0,0,0
audio/1613991909589.wav,0,0,4,0,0,1,0
audio/1620217631789.wav,1,0,3,0,1,0,0
audio/1613466600753.wav,0,1,1,0,3,0,0
audio/1614576502848.wav,0,0,3,0,0,2,0
audio/1613463261076.wav,0,1,2,1,0,1,0
audio/1613214939042.wav,0,0,3,0,0,1,1
audio/1614191230165.wav,0,0,1,0,0,4,0
audio/1614278116235.wav,0,0,3,0,2,0,0
audio/1613493035164.wav,0,0,1,0,0,4,0
audio/1613323412708.wav,0,1,1,0,0,3,0
audio/1613831882580.wav,0,2,1,0,0,0,2
audio/1613478309568.wav,0,0,3,0,0,2,0
audio/1614601889675.wav,0,0,5,0,0,0,0
audio/1613919096151.wav,0,0,2,0,0,1,2
audio/1614348787733.wav,0,0,3,0,0,0,2
audio/1613302911384.wav,0,2,1,0,1,1,0
audio/1613310468198.wav,0,0,4,0,0,0,1
audio/1614550326300.wav,0,0,2,0,0,3,0
audio/1615227198698.wav,1,1,1,1,0,0,1
audio/1613823673385.wav,0,0,3,1,0,1,0
audio/1613063326351.wav,0,0,5,0,0,0,0
audio/1613333378099.wav,0,0,2,0,0,2,1
audio/1613406223462.wav,1,0,4,0,0,0,0
audio/1615500586993.wav,0,0,1,0,0,4,0
audio/1613493621560.wav,0,0,5,0,0,0,0
audio/1613919315726.wav,0,0,3,0,0,2,0
audio/1613406242164.wav,0,0,3,0,0,2,0
audio/1614601769685.wav,0,0,5,0,0,0,0
audio/1614348929829.wav,0,0,1,0,1,3,0
audio/1613222685914.wav,0,0,4,0,1,0,0
audio/1615371663210.wav,0,1,4,0,0,0,0
audio/1613918037177.wav,0,0,1,0,0,1,3
audio/1613408131120.wav,1,0,3,0,0,1,0
audio/1613485491492.wav,0,1,1,0,0,3,0
audio/1616270554638.wav,0,0,4,0,1,0,0
audio/1614799003365.wav,0,0,2,1,1,1,0
audio/1613467106867.wav,0,2,1,0,1,1,0
audio/1616329113879.wav,0,0,1,0,3,1,0
audio/1614274197944.wav,1,0,2,0,0,1,1
audio/1613329196384.wav,0,0,4,0,0,0,1
audio/1613830936497.wav,0,0,3,0,0,1,1
audio/1614200296692.wav,0,0,3,0,0,2,0
audio/1613405848035.wav,0,0,4,0,0,0,1
audio/1614284559545.wav,0,0,2,0,0,2,1
audio/1616010983136.wav,0,2,1,1,1,0,0
audio/1614003184589.wav,0,0,1,0,0,4,0
audio/1615929621074.wav,0,0,3,0,0,1,1
audio/1615371733334.wav,0,0,3,0,0,2,0
audio/1616495450791.wav,0,0,2,0,2,1,0
audio/1617007541802.wav,0,0,1,0,2,1,1
audio/1614274139630.wav,0,0,5,0,0,0,0
audio/1614409598483.wav,0,1,3,0,1,0,0
audio/1613493749340.wav,0,0,3,0,0,2,0
audio/1615738816212.wav,0,0,3,0,0,1,1
audio/1613836736912.wav,0,0,4,0,0,1,0
audio/1614880253819.wav,0,0,2,0,0,2,1
audio/1614086454397.wav,1,0,1,0,1,0,2
audio/1613310803476.wav,0,1,1,0,0,3,0
audio/1613406418861.wav,0,0,3,0,0,0,2
audio/1613678511479.wav,0,1,3,0,0,1,0
audio/1614084268168.wav,0,0,3,0,1,1,0
audio/1613512826128.wav,0,0,2,0,0,3,0
audio/1614602043115.wav,0,0,1,0,1,3,0
audio/1614802480417.wav,0,0,4,1,0,0,0
audio/1615228081502.wav,0,0,3,0,2,0,0
audio/1614152844027.wav,1,0,2,0,0,2,0
audio/1612879371424.wav,0,0,4,0,0,0,1
audio/1614271267820.wav,0,0,4,0,0,1,0
audio/1614279188096.wav,0,0,3,0,0,2,0
audio/1616149793234.wav,0,0,1,0,0,4,0
audio/1615228598212.wav,0,0,2,2,0,1,0
audio/1614087473223.wav,1,0,1,0,1,0,2
audio/1616251611350.wav,1,0,2,0,1,1,0
audio/1613407960174.wav,0,1,1,0,3,0,0
audio/1614550051010.wav,0,0,2,0,0,3,0
audio/1614420239655.wav,0,1,2,0,0,2,0
audio/1613339773268.wav,0,0,5,0,0,0,0
audio/1613478485966.wav,0,0,3,0,0,2,0
audio/1615072985370.wav,0,0,2,0,0,3,0
audio/1613824324187.wav,0,0,5,0,0,0,0
audio/1613493551283.wav,0,0,2,0,0,3,0
audio/1614767821770.wav,0,0,1,0,0,4,0
audio/1614073073542.wav,0,0,1,0,0,4,0
audio/1614550243078.wav,0,0,5,0,0,0,0
audio/1614601944434.wav,0,0,2,0,0,3,0
audio/1614174941341.wav,0,0,2,0,1,2,0
audio/1617648417604.wav,0,0,5,0,0,0,0
audio/1616505545951.wav,0,0,3,0,0,2,0
audio/1614278196198.wav,0,0,2,0,0,3,0
audio/1616253030091.wav,0,0,1,0,2,2,0
audio/1614198343343.wav,1,0,2,0,0,2,0
audio/1613404767894.wav,0,0,2,0,2,1,0
audio/1614174534535.wav,0,2,1,0,1,1,0
audio/1614279470831.wav,0,0,1,0,0,0,4
audio/1613554168689.wav,0,0,1,0,1,3,0
audio/1614171768883.wav,0,1,1,0,0,3,0
audio/1613223315717.wav,0,1,1,0,0,3,0
audio/1612887923931.wav,0,0,4,0,0,0,1
audio/1614088058928.wav,0,0,2,0,1,1,1
audio/1615416336506.wav,0,0,3,0,0,2,0
audio/1614550539586.wav,0,0,3,0,0,2,0
audio/1614802425125.wav,0,1,4,0,0,0,0
audio/1616248745880.wav,0,2,1,0,1,1,0
audio/1614174692654.wav,0,0,1,0,0,0,4
audio/1613466458737.wav,0,0,1,0,0,4,0
audio/1613327180568.wav,0,0,1,0,1,3,0
audio/1614162166873.wav,0,0,1,0,0,1,3
audio/1613512614911.wav,0,1,1,0,1,2,0
audio/1614349008307.wav,0,0,2,1,0,2,0
audio/1613824288051.wav,0,0,5,0,0,0,0
audio/1614802404917.wav,0,0,4,0,0,1,0
audio/1614610438250.wav,0,0,5,0,0,0,0
audio/1616245649038.wav,0,0,1,0,3,1,0
audio/1613377801223.wav,0,0,1,0,0,4,0
audio/1613824096096.wav,0,0,4,0,0,1,0
audio/1614030539928.wav,0,0,4,0,0,1,0
audio/1614601740137.wav,0,0,3,0,1,1,0
audio/1619253543579.wav,0,0,2,0,1,2,0
audio/1614880177923.wav,0,0,5,0,0,0,0
audio/1616249541591.wav,0,0,1,0,2,2,0
audio/1614082496062.wav,1,0,3,0,0,1,0
audio/1613645616715.wav,0,0,2,0,0,3,0
audio/1613860709580.wav,0,0,4,0,1,0,0
audio/1613576840571.wav,0,0,4,0,0,1,0
audio/1615583526638.wav,0,0,3,0,0,2,0
audio/1620376666293.wav,0,2,2,0,0,0,1
audio/1615416068194.wav,0,0,3,0,0,2,0
audio/1614278954654.wav,0,0,4,0,0,0,1
audio/1614358742736.wav,0,0,5,0,0,0,0
audio/1613494459815.wav,0,0,4,0,0,0,1
audio/1614274535222.wav,0,1,2,0,1,0,1
audio/1614627064747.wav,0,0,4,0,1,0,0
audio/1614278929773.wav,0,0,4,0,0,1,0
audio/1614349614827.wav,0,0,4,1,0,0,0
audio/1614184368674.wav,0,0,4,0,0,0,1
audio/1613861034580.wav,0,0,5,0,0,0,0
audio/1614273942302.wav,0,0,1,0,0,4,0
audio/1613930729491.wav,0,1,2,0,0,1,1
audio/1616245809431.wav,0,1,3,0,0,0,1
audio/1614626070647.wav,0,0,3,0,0,2,0
audio/1613464373450.wav,0,1,3,0,0,1,0
audio/1614550643660.wav,0,0,1,0,1,3,0
audio/1613325126014.wav,0,0,2,1,0,0,2
audio/1613478361045.wav,0,0,5,0,0,0,0
audio/1615123412950.wav,1,1,1,0,1,1,0
audio/1614350115578.wav,0,0,1,0,1,3,0
audio/1616251596880.wav,0,0,4,0,0,0,1
audio/1613418288855.wav,0,0,5,0,0,0,0
audio/1613478382122.wav,0,0,2,0,0,2,1
audio/1614116400640.wav,0,0,1,0,0,4,0
audio/1614358752612.wav,0,0,5,0,0,0,0
audio/1614409765517.wav,0,0,4,0,0,0,1
audio/1612872820134.wav,0,0,2,0,1,0,2
audio/1613825617211.wav,1,0,1,1,0,1,1
audio/1614816612397.wav,0,0,3,0,0,2,0
audio/1615920775448.wav,0,0,2,0,1,0,2
audio/1614087673149.wav,0,0,2,0,2,1,0
audio/1614251424111.wav,0,4,1,0,0,0,0
audio/1613339987218.wav,0,0,5,0,0,0,0
audio/1614165884106.wav,0,1,4,0,0,0,0
audio/1613119407642.wav,0,1,1,0,1,1,1
audio/1613493186225.wav,0,0,3,0,0,1,1
audio/1613658018181.wav,0,0,4,0,0,1,0
audio/1614278373203.wav,0,0,3,0,1,1,0
audio/1613823902599.wav,0,0,4,0,0,1,0
audio/1613763953127.wav,0,0,3,0,1,1,0
audio/1614273975376.wav,0,0,3,1,0,0,1
audio/1614799049015.wav,0,0,4,0,0,0,1
audio/1614278719685.wav,0,0,4,0,1,0,0
audio/1613492952598.wav,0,0,1,2,0,1,1
audio/1613119700220.wav,0,0,1,0,0,4,0
audio/1613817039895.wav,1,0,3,0,0,0,1
audio/1614003252314.wav,0,0,3,0,0,2,0
audio/1613491986366.wav,0,0,1,1,0,0,3
audio/1614191443173.wav,0,1,4,0,0,0,0
audio/1616669997147.wav,0,1,3,0,0,1,0
audio/1614679645478.wav,0,0,1,0,0,4,0
audio/1614119027564.wav,0,0,2,0,3,0,0
audio/1614626204907.wav,0,0,3,0,0,2,0
audio/1615228906394.wav,1,1,2,1,0,0,0
audio/1616249868939.wav,0,0,1,0,2,2,0
audio/1614847553899.wav,0,1,2,0,1,1,0
audio/1613316530306.wav,0,0,3,0,0,2,0
audio/1614146972296.wav,0,0,2,0,0,0,3
audio/1613223133213.wav,0,1,2,0,0,2,0
audio/1613930448383.wav,0,0,3,0,0,2,0
audio/1613478918082.wav,0,0,4,0,0,1,0
audio/1613404757123.wav,0,0,3,0,1,1,0
audio/1613663105219.wav,0,0,2,2,0,0,1
audio/1619253363420.wav,0,0,5,0,0,0,0
audio/1613824308469.wav,0,0,4,0,0,1,0
audio/1613918772250.wav,0,0,4,0,1,0,0
audio/1614601593614.wav,0,0,5,0,0,0,0
audio/1615228765116.wav,0,0,4,0,1,0,0
audio/1614251195330.wav,0,0,4,1,0,0,0
audio/1613492910031.wav,0,0,5,0,0,0,0
audio/1613326855735.wav,0,0,3,0,0,2,0
audio/1612982045754.wav,0,0,3,0,1,0,1
audio/1614715394398.wav,0,0,4,0,0,0,1
audio/1613930651046.wav,0,0,5,0,0,0,0
audio/1615738790180.wav,0,0,4,0,1,0,0
audio/1613326276812.wav,0,0,4,1,0,0,0
audio/1613576964171.wav,0,0,4,1,0,0,0
audio/1613831400344.wav,0,0,2,0,2,0,1
audio/1613065511096.wav,0,1,1,0,0,1,2
audio/1615138948024.wav,0,0,2,0,0,0,3
audio/1613675315433.wav,0,0,2,0,1,1,1
audio/1613466611537.wav,0,0,2,0,2,1,0
audio/1613463268100.wav,0,0,1,0,3,1,0
audio/1615929547510.wav,0,0,1,0,0,3,1
audio/1614278967972.wav,0,0,4,0,0,0,1
audio/1613493054221.wav,0,0,5,0,0,0,0
audio/1614627219415.wav,0,0,5,0,0,0,0
audio/1616245756004.wav,0,0,1,0,3,1,0
audio/1613493354784.wav,0,1,3,0,0,0,1
audio/1613478808573.wav,0,0,5,0,0,0,0
audio/1614199958054.wav,0,0,1,0,0,3,1
audio/1616700859936.wav,1,1,1,0,0,2,0
audio/1614278165864.wav,0,0,3,0,1,0,1
audio/1616505712617.wav,1,0,2,0,0,0,2
audio/1616505683607.wav,0,0,2,0,0,3,0
audio/1616245293303.wav,0,0,1,0,1,3,0
audio/1613247077307.wav,0,1,2,1,0,1,0
audio/1612982027162.wav,0,0,2,0,1,1,1
audio/1614764785201.wav,0,0,2,0,2,1,0
audio/1613328972099.wav,3,0,1,0,1,0,0
audio/1614088038915.wav,0,0,1,1,3,0,0
audio/1614119761541.wav,0,0,1,0,1,1,2
audio/1613215665619.wav,0,0,4,1,0,0,0
audio/1613837710866.wav,0,0,3,0,0,2,0
audio/1614167000028.wav,0,0,3,0,0,2,0
audio/1613772054936.wav,0,0,1,0,0,4,0
audio/1613478717806.wav,0,0,5,0,0,0,0
audio/1614284233105.wav,0,0,2,0,0,3,0
audio/1613323612617.wav,0,0,1,0,1,3,0
audio/1614108074648.wav,1,1,2,0,0,1,0
audio/1613830767197.wav,0,0,1,0,3,1,0
audio/1615378689549.wav,0,0,1,0,0,3,1
audio/1614576532236.wav,1,0,2,0,2,0,0
audio/1616243968467.wav,0,1,1,0,1,0,2
audio/1613492615423.wav,0,0,1,0,2,2,0
audio/1612879392418.wav,0,0,3,0,0,2,0
audio/1614847485633.wav,0,2,2,0,1,0,0
audio/1615738905295.wav,0,0,5,0,0,0,0
audio/1614448473333.wav,0,0,4,1,0,0,0
audio/1614348806552.wav,0,0,5,0,0,0,0
audio/1614116342522.wav,0,0,1,1,0,3,0
audio/1615738373658.wav,0,0,2,0,1,0,2
audio/1613464350906.wav,0,0,3,0,0,0,2
audio/1615416574327.wav,0,0,4,0,0,1,0
audio/1615227099515.wav,0,1,2,2,0,0,0
audio/1613832427851.wav,0,2,1,1,0,1,0
audio/1613321636933.wav,0,0,5,0,0,0,0
audio/1614409075711.wav,0,0,1,0,1,3,0
audio/1614091017774.wav,0,0,2,0,0,3,0
audio/1614029512764.wav,0,0,5,0,0,0,0
audio/1614450993463.wav,0,0,5,0,0,0,0
audio/1614601556900.wav,0,0,5,0,0,0,0
audio/1613405697775.wav,0,0,5,0,0,0,0
audio/1614202053690.wav,0,4,1,0,0,0,0
audio/1613478067975.wav,0,0,5,0,0,0,0
audio/1616495421217.wav,0,0,3,0,0,2,0
audio/1613478835906.wav,0,0,4,0,0,1,0
audio/1620377020005.wav,1,0,2,0,1,1,0
audio/1613656793328.wav,0,0,5,0,0,0,0
audio/1614409736616.wav,0,1,1,0,1,2,0
audio/1614174949029.wav,0,0,2,1,0,2,0
audio/1615227146965.wav,1,1,1,2,0,0,0
audio/1613646232271.wav,0,0,1,0,1,3,0
audio/1614349603266.wav,0,0,2,0,0,0,3
audio/1616147700594.wav,0,0,5,0,0,0,0
audio/1613327210252.wav,0,0,1,0,0,4,0
audio/1613378483059.wav,0,0,1,0,1,3,0
audio/1614172295366.wav,0,0,3,0,0,1,1
audio/1614191364453.wav,0,0,4,0,0,1,0
audio/1614153019049.wav,0,0,4,0,0,1,0
audio/1615228823163.wav,0,0,3,1,0,0,1
audio/1613492764541.wav,0,0,5,0,0,0,0
audio/1614626330911.wav,0,0,4,0,0,1,0
audio/1613919214570.wav,0,0,4,0,0,1,0
audio/1614880359780.wav,0,0,2,0,0,3,0
audio/1613579510817.wav,0,0,4,0,1,0,0
audio/1614374923800.wav,0,0,5,0,0,0,0
audio/1613671561057.wav,0,0,4,0,0,0,1
audio/1614467508374.wav,0,0,1,0,0,0,4
audio/1616248722021.wav,1,0,1,0,0,3,0
audio/1613463179805.wav,0,0,2,0,0,3,0
audio/1615123653669.wav,1,0,1,0,0,3,0
audio/1614279401370.wav,0,0,1,1,0,0,3
audio/1613823575822.wav,0,0,3,0,0,2,0
audio/1613063197515.wav,0,0,5,0,0,0,0
audio/1613323595715.wav,0,1,1,0,0,3,0
audio/1613329126842.wav,2,0,1,0,1,1,0
audio/1612982582517.wav,1,0,4,0,0,0,0
audio/1613408150178.wav,0,0,1,0,0,4,0
audio/1613816723440.wav,0,0,3,0,0,0,2
audio/1614700470806.wav,0,0,1,0,0,3,1
audio/1614550376047.wav,0,3,1,0,0,1,0
audio/1613215617063.wav,0,0,4,1,0,0,0
audio/1614349579040.wav,0,0,5,0,0,0,0
audio/1613406021096.wav,0,0,5,0,0,0,0
audio/1615227750874.wav,1,1,1,0,0,2,0
audio/1613554231797.wav,0,1,4,0,0,0,0
audio/1616268734733.wav,0,3,2,0,0,0,0
audio/1613326635474.wav,0,0,3,0,0,2,0
audio/1614550531047.wav,0,0,2,0,1,2,0
audio/1613646284220.wav,0,0,3,0,0,2,0
audio/1614175249987.wav,0,1,3,0,0,1,0
audio/1613405955567.wav,0,0,5,0,0,0,0
audio/1613325099829.wav,1,0,1,0,3,0,0
audio/1616505575648.wav,0,0,1,1,1,1,1
audio/1613918926917.wav,0,1,2,0,0,2,0
audio/1614091099961.wav,0,0,1,0,0,4,0
audio/1614847244936.wav,0,0,3,0,0,2,0
audio/1613823702770.wav,0,0,5,0,0,0,0
audio/1614274043308.wav,0,0,3,1,0,1,0
audio/1613327036249.wav,0,0,2,0,1,2,0
audio/1613657565858.wav,0,1,4,0,0,0,0
audio/1614627029737.wav,0,0,5,0,0,0,0
audio/1614251152022.wav,0,0,5,0,0,0,0
audio/1614271406615.wav,0,0,4,0,0,0,1
